elapsed_s,temperature_c,target_c,power,controller_state,controller_algorithm,control_mode,fault,mcu_samples,mcu_temperature_c,mcu_temperature_estimate_c,mcu_temperature_valid,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s,thermal_model_source,thermal_model_gain,thermal_model_tau_s,thermal_model_delay_s,thermal_model_horizon_s,thermal_control_band_c,host_predictive_output,host_predictive_bias,host_predictive_filtered_temperature_c,host_predictive_ambient_c
87.69611824399908,69.24,75.0,1.0,host,predictive,host,0,1372,,69.529,False,17836.113532382,1.0,host,1371,0.2999920038169221,6.84515668504031e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
88.19701463399906,69.34,75.0,1.0,host,predictive,host,0,1374,,69.529,False,17836.71340989,1.0,host,1373,0.29999192624981585,6.84576553253979e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
88.69789099199988,69.43,75.0,1.0,host,predictive,host,0,1376,,69.633,False,17837.31350737,1.0,host,1375,0.29999200888799854,6.847829045983194e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
89.19908761099941,69.48,75.0,1.0,host,predictive,host,0,1377,,69.633,False,17837.61350501,1.0,host,1376,0.29999201298037553,6.845357103847801e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
89.70081567899979,69.59,75.0,1.0,host,predictive,host,0,1379,,69.773,False,17838.213499655,1.0,host,1378,0.2999920206865019,6.846264966693647e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
90.20131073300217,69.68,75.0,1.0,host,predictive,host,0,1381,,69.773,False,17838.813504904,1.0,host,1380,0.2999920360543461,6.841962026485568e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
90.70206138399953,69.72,75.0,1.0,host,predictive,host,0,1382,,69.947,False,17839.113474958,1.0,host,1381,0.2999920201368572,6.839740004647941e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
91.20312775600178,69.82,75.0,1.0,host,predictive,host,0,1384,,69.947,False,17839.713488052,1.0,host,1383,0.29999204114461114,6.839063572084494e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
91.70413999499942,69.9,75.0,1.0,host,predictive,host,0,1386,70.086,70.086,True,17840.313449542,1.0,host,1385,0.29999202483249104,6.856741578984917e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
92.20539843500228,69.95,75.0,1.0,host,predictive,host,0,1387,70.086,70.086,True,17840.613436896,1.0,host,1386,0.29999202146248155,6.854279034807083e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
92.70632176000072,70.04,75.0,1.0,host,predictive,host,0,1389,70.226,70.226,True,17841.213272238,1.0,host,1388,0.2999919143292503,6.855302315859877e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
93.20740225600093,70.14,75.0,1.0,host,predictive,host,0,1391,70.226,70.226,True,17841.813271737,1.0,host,1390,0.2999919256028758,6.85474933699785e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
93.70893820600031,70.19,75.0,1.0,host,predictive,host,0,1392,70.4,70.4,True,17842.113377207,1.0,host,1391,0.2999920072307672,6.859039730200995e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
94.20977371700064,70.28,75.0,1.0,host,predictive,host,0,1394,70.4,70.4,True,17842.713265031,1.0,host,1393,0.29999193817803277,6.862078121230308e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
94.71097775700036,70.37,75.0,1.0,host,predictive,host,0,1396,70.505,70.505,True,17843.313261379,1.0,host,1395,0.2999919471182786,6.86937083478837e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
95.21225019399935,70.41,75.0,1.0,host,predictive,host,0,1397,70.505,70.505,True,17843.613306955,1.0,host,1396,0.2999919855343838,6.868408881285545e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
95.7134803150002,70.5,75.0,1.0,host,predictive,host,0,1399,70.644,70.644,True,17844.21323863,1.0,host,1398,0.29999194812660823,6.865267923098856e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
96.214663742001,70.59,75.0,1.0,host,predictive,host,0,1401,70.644,70.644,True,17844.813172381,1.0,host,1400,0.29999191230857036,6.871895818706497e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
96.716135527,70.64,75.0,1.0,host,predictive,host,0,1402,70.818,70.818,True,17845.11325805,1.0,host,1401,0.2999919792298358,6.874004940346528e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
97.21729878200131,70.73,75.0,1.0,host,predictive,host,0,1404,70.818,70.818,True,17845.713268397,1.0,host,1403,0.29999199803848864,6.871536865672579e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
97.71864444200037,70.82,75.0,1.0,host,predictive,host,0,1406,70.958,70.958,True,17846.313249289,1.0,host,1405,0.2999919958291803,6.877235295820169e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
98.21885082800145,70.86,75.0,1.0,host,predictive,host,0,1407,70.958,70.958,True,17846.613197059,1.0,host,1406,0.29999196437410947,6.875800152327957e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
98.7202625509999,70.95,75.0,1.0,host,predictive,host,0,1409,71.062,71.062,True,17847.213203563,1.0,host,1408,0.29999198040766817,6.87679072838823e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
99.22132272700037,71.04,75.0,1.0,host,predictive,host,0,1411,71.062,71.062,True,17847.813228862,1.0,host,1410,0.29999200972553075,6.873827083270062e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
99.72279987699949,71.08,75.0,1.0,host,predictive,host,0,1412,71.236,71.236,True,17848.113208926,1.0,host,1411,0.2999920012593887,6.871464389968712e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
100.22377065500041,71.17,75.0,1.0,host,predictive,host,0,1414,71.376,71.376,True,17848.713178739,1.0,host,1413,0.2999919912172664,6.879436227798493e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
100.72508295200169,71.25,75.0,1.0,host,predictive,host,0,1416,71.376,71.376,True,17849.313172976,1.0,host,1415,0.299991998464309,6.876953097854562e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
101.22609434200058,71.3,75.0,1.0,host,predictive,host,0,1417,71.48,71.48,True,17849.613119373,1.0,host,1416,0.2999919662598857,6.875591653110981e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
101.72748319600214,71.37,75.0,1.0,host,predictive,host,0,1419,71.48,71.48,True,17850.213026602,1.0,host,1418,0.2999919121671353,6.872392079462158e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
102.22872491800081,71.43,75.0,1.0,host,predictive,host,0,1421,71.585,71.585,True,17850.813151575,1.0,host,1420,0.2999920115676039,6.873015051064415e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
102.72967782900014,71.47,75.0,1.0,host,predictive,host,0,1422,71.585,71.585,True,17851.113084816,1.0,host,1421,0.299991970209006,6.872363672452116e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
103.230785775002,71.55,75.0,1.0,host,predictive,host,0,1424,71.724,71.724,True,17851.7130354,1.0,host,1423,0.2999919467680945,6.868164530089296e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
103.73138694500085,71.63,75.0,1.0,host,predictive,host,0,1426,71.724,71.724,True,17852.313026992,1.0,host,1425,0.2999919521705254,6.864441020862091e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
104.23245918099929,71.69,75.0,1.0,host,predictive,host,0,1428,71.794,71.794,True,17852.912969195,1.0,host,1427,0.29999192294744126,6.860266587950912e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
104.73374825300198,71.72,75.0,1.0,host,predictive,host,0,1429,71.794,71.794,True,17853.212974293,1.0,host,1428,0.29999193217366915,6.857952675808235e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
105.23482132400022,71.76,75.0,1.0,host,predictive,host,0,1431,71.864,71.864,True,17853.812955735,1.0,host,1430,0.29999193047971945,6.853221522052756e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
105.73611148599957,71.84,75.0,1.0,host,predictive,host,0,1433,71.864,71.864,True,17854.41298092,1.0,host,1432,0.2999919593372884,6.848869086008435e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
106.23738027199943,71.88,75.0,1.0,host,predictive,host,0,1434,72.038,72.038,True,17854.712932715,1.0,host,1433,0.2999919313091403,6.847300474591076e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
106.73871292600234,71.95,75.0,1.0,host,predictive,host,0,1436,72.038,72.038,True,17855.313000186,1.0,host,1435,0.2999919895728218,6.844689643568439e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
107.23974260899922,72.03,75.0,1.0,host,predictive,host,0,1438,72.142,72.142,True,17855.91288737,1.0,host,1437,0.2999919222136379,6.844855867020963e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
107.74102852000215,72.07,75.0,1.0,host,predictive,host,0,1439,72.142,72.142,True,17856.212972272,1.0,host,1438,0.29999198687273765,6.846864138089116e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
108.24215475000165,72.17,75.0,1.0,host,predictive,host,0,1441,72.317,72.317,True,17856.812919393,1.0,host,1440,0.2999919612805544,6.845830918312448e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
108.74325427599979,72.25,75.0,1.0,host,predictive,host,0,1443,72.317,72.317,True,17857.412895111,1.0,host,1442,0.29999195559084474,6.843131720759164e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
109.24432138300108,72.29,75.0,1.0,host,predictive,host,0,1444,72.421,72.421,True,17857.712902444,1.0,host,1443,0.2999919662474002,6.840879853111325e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
109.74599392800155,72.36,75.0,1.0,host,predictive,host,0,1446,72.421,72.421,True,17858.312937466,1.0,host,1445,0.29999200160345807,6.840190033484454e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
110.24621902099898,72.47,75.0,1.0,host,predictive,host,0,1448,72.596,72.596,True,17858.913292988,1.0,host,1447,0.2999922583545254,6.89356318937996e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
110.74793571600094,72.52,75.0,1.0,host,predictive,host,0,1449,72.596,72.596,True,17859.21279484,1.0,host,1448,0.2999919196761048,7.010574041346618e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
111.24912420200053,72.6,75.0,1.0,host,predictive,host,0,1451,72.735,72.735,True,17859.812810938,1.0,host,1450,0.2999919419234482,7.00807877116367e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
111.75011496200023,72.7,75.0,1.0,host,predictive,host,0,1453,72.735,72.735,True,17860.412789821,1.0,host,1452,0.2999919384793372,7.010071534240927e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
112.25136443900192,72.74,75.0,1.0,host,predictive,host,0,1454,72.874,72.874,True,17860.712769883,1.0,host,1453,0.2999919303055743,7.00772805977135e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
112.75258031699923,72.82,75.0,1.0,host,predictive,host,0,1456,72.874,72.874,True,17861.31278865,1.0,host,1455,0.29999195429621933,7.003226140909334e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
113.25378636499954,72.91,75.0,1.0,host,predictive,host,0,1458,72.979,72.979,True,17861.912703723,1.0,host,1457,0.29999190705147405,7.000835189480531e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
113.75461744000131,72.95,75.0,1.0,host,predictive,host,0,1459,72.979,72.979,True,17862.212780046,1.0,host,1458,0.2999919649499306,7.001922568694723e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
114.25475924000057,73.04,75.0,1.0,host,predictive,host,0,1461,73.153,73.153,True,17862.812751228,1.0,host,1460,0.2999919562184926,6.997183061779973e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
114.75574667299952,73.12,75.0,1.0,host,predictive,host,0,1463,73.153,73.153,True,17863.412769092,1.0,host,1462,0.2999919794411751,6.993287871812336e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
115.25706532299955,73.17,75.0,1.0,host,predictive,host,0,1464,73.292,73.292,True,17863.71271471,1.0,host,1463,0.2999919477518787,6.991947383055863e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
115.75842726100018,73.25,75.0,1.0,host,predictive,host,0,1466,73.292,73.292,True,17864.312721019,1.0,host,1465,0.2999919630511933,6.987335512535627e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
116.25934122499893,73.34,75.0,1.0,host,predictive,host,0,1468,73.432,73.432,True,17864.912640022,1.0,host,1467,0.29999191879550086,6.986021694444967e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
116.76049827799943,73.38,75.0,1.0,host,predictive,host,0,1469,73.432,73.432,True,17865.212696174,1.0,host,1468,0.2999919625510887,6.985652440084656e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
117.261433691001,73.46,75.0,1.0,host,predictive,host,0,1471,73.571,73.571,True,17865.812656553,1.0,host,1470,0.29999194653333244,6.981163025515079e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
117.76237729000059,73.55,75.0,1.0,host,predictive,host,0,1473,73.571,73.571,True,17866.412692544,1.0,host,1472,0.29999198192594984,6.97800080858686e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
118.26362128700202,73.59,75.0,1.0,host,predictive,host,0,1474,73.711,73.711,True,17866.712626419,1.0,host,1473,0.2999919424779359,6.977273469416096e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
118.76506737499949,73.66,75.0,1.0,host,predictive,host,0,1476,73.711,73.711,True,17867.312577631,1.0,host,1475,0.29999192032677924,6.977873153955034e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
119.2662180840016,73.76,75.0,1.0,host,predictive,host,0,1478,73.885,73.885,True,17867.912631684,1.0,host,1477,0.29999196786391313,6.974342517542049e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
119.76729393500136,73.79,75.0,1.0,host,predictive,host,0,1479,73.885,73.885,True,17868.212603737,1.0,host,1478,0.2999919543897148,6.97217503971886e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
120.26853203000064,73.89,75.0,1.0,host,predictive,host,0,1481,73.989,73.989,True,17868.81261146,1.0,host,1480,0.2999919704804057,6.9677563901875e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
120.76916234300006,73.96,75.0,0.6869916838330663,host,predictive,host,0,1483,73.989,73.989,True,17869.412595089,1.0,host,1482,0.2999919702699054,6.963058513175866e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6869972230550105,0.0002945742686874908,74.020540561687,27.97
121.27029870200204,74.0,75.0,0.684794384679942,host,predictive,host,0,1484,74.094,74.094,True,17869.712621833,1.0,host,1483,0.2999919937181389,6.961295775338018e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6848011300712629,0.0004401232028708946,74.02967377211064,27.97
121.77206746999946,74.07,75.0,0.6832684824902724,host,predictive,host,0,1486,74.094,74.094,True,17870.312612311,1.0,host,1485,0.29999199808888893,6.961268455099171e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6832675099523456,0.0007250074120081948,74.0583317266378,27.97
122.27329860600003,74.14,75.0,0.6812237735561151,host,predictive,host,0,1488,74.233,74.233,True,17870.912523878,1.0,host,1487,0.29999194938063106,6.958475520783364e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6812185415129077,0.0009988005557798694,74.09780142889642,27.97
122.7742939230011,74.18,75.0,0.6800030518043794,host,predictive,host,0,1489,74.233,74.233,True,17871.212505112,1.0,host,1488,0.2999919421794334,6.956192357288243e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6799975743611222,0.0011306986796110535,74.12067917445877,27.97
123.27553546600029,74.23,75.0,0.6777904936293584,host,predictive,host,0,1491,74.268,74.268,True,17871.812500552,1.0,host,1490,0.29999194993489936,6.95267292815937e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6777887192923543,0.001384679123656923,74.1615317220748,27.97
123.7763895240023,74.26,75.0,0.6761882963302053,host,predictive,host,0,1493,74.268,74.268,True,17872.412513396,1.0,host,1492,0.2999919693344499,6.948680192609829e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6761941792064864,0.0016294775897340236,74.19247788001535,27.97
124.27748495600099,74.26,75.0,0.6757152666514077,host,predictive,host,0,1494,74.268,74.268,True,17872.712445072,1.0,host,1493,0.29999192895043464,6.948103958685046e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6757083386998933,0.001749152397066556,74.20216795111645,27.97
124.77813983699889,74.27,75.0,0.6747386892500191,host,predictive,host,0,1496,74.268,74.268,True,17873.312483805,1.0,host,1495,0.2999919656561857,6.944450033293325e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6747449886482646,0.0019841888653393835,74.22258193890919,27.97
125.27914253700146,74.26,75.0,0.6746166170748455,host,predictive,host,0,1498,74.233,74.233,True,17873.912475297,1.0,host,1497,0.2999919707067448,6.940443116623111e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6746168362783249,0.0022157901369774845,74.2279127676835,27.97
125.7803418700023,74.26,75.0,0.6744792858777753,host,predictive,host,0,1499,74.233,74.233,True,17874.212424477,1.0,host,1498,0.2999919421415201,6.93900639249194e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6744773208809384,0.00233089008074106,74.23266704157616,27.97
126.28168495000136,74.23,75.0,0.6750591287098497,host,predictive,host,0,1501,74.199,74.199,True,17874.812463228,1.0,host,1500,0.2999919787193334,6.936227001366205e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6750632972360231,0.0025621703212550958,74.22626978713556,27.97
126.78218522699899,74.19,75.0,0.6763866636148623,host,predictive,host,0,1503,74.199,74.199,True,17875.412404194,1.0,host,1502,0.29999195009653795,6.932196594709272e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6763892005197295,0.002798457928360475,74.20819397808896,27.97
127.28347670600124,74.17,75.0,0.6772259098191806,host,predictive,host,0,1504,74.129,74.129,True,17875.712409343,1.0,host,1503,0.2999919588782422,6.929973664536122e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6772297904519949,0.0029190438317076577,74.19609397768545,27.97
127.7847590780002,74.14,75.0,0.6789501792935073,host,predictive,host,0,1506,74.129,74.129,True,17876.312426404,1.0,host,1505,0.29999198090033247,6.925650102363892e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6789472795463652,0.003165420405567145,74.17181009678,27.97
128.28590508599882,74.11,75.0,0.6805676356145571,host,predictive,host,0,1508,74.094,74.094,True,17876.91237538,1.0,host,1507,0.2999919576848043,6.92221638219431e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6805739082977115,0.0034189998013833102,74.14959802700359,27.97
